GSR Conductance CAL (u Siemens)_002 ,GSR Conductance CAL (u Siemens)_001 ,GSR Conductance CAL (u Siemens)_004 ,GSR Conductance CAL (u Siemens)_003 ,GSR Conductance CAL (u Siemens)_005 ,GSR Conductance CAL (u Siemens)_006 ,GSR Conductance CAL (u Siemens)_007
1.1538209957413275                  ,-0.582704330235556                  ,-0.8326427980269782                 ,-0.8891435880651234                 ,                                    ,-0.21219784348198065                ,0.3279960542680655
1.1531630271943365                  ,-0.5825966946888195                 ,-0.8331732023330745                 ,-0.889036160734652                  ,-0.7286840648617521                 ,-0.21384024552063505                ,0.3281580448341947
1.1525379587647169                  ,-0.5824830786759336                 ,-0.8337920128614285                 ,-0.8889287334041804                 ,-0.7283489212930132                 ,-0.21548264755928948                ,0.328266035616225
1.151879990217726                   ,-0.5823634838023923                 ,-0.8343224171675248                 ,-0.8888213060737091                 ,                                    ,-0.21712504959794388                ,0.3284280261823542
1.151254921788106                   ,-0.5822558482556559                 ,-0.8349412276958788                 ,-0.8887138787432376                 ,-0.7281254955798601                 ,-0.21864112250656448                ,0.3284820171802857
1.1506627504030909                  ,-0.5821362533821148                 ,-0.8355600382242325                 ,-0.8886064514127662                 ,                                    ,-0.2202835245452189                 ,0.32859000796231613
1.1500705790180756                  ,-0.5820166585085736                 ,-0.836090442530329                  ,-0.8884811195272161                 ,-0.7279020698667069                 ,-0.22205227627194288                ,0.32859000796231613
1.149445510588456                   ,-0.5818970636350325                 ,-0.8367092530586828                 ,-0.8883736921967447                 ,-0.7275669362959865                 ,-0.2238210279986668                 ,0.32864399896024765
1.1488862362480452                  ,-0.5817834476221466                 ,-0.8372396573647792                 ,-0.8882662648662731                 ,-0.7273435105828334                 ,-0.22546345059535697                ,0.32859000796231613
1.1482940648630298                  ,-0.5816578738879501                 ,-0.8378584678931331                 ,-0.8881767420908804                 ,-0.7270828522498305                 ,-0.22710585263401137                ,0.3286440077464149
1.147734790522619                   ,-0.5815323001537538                 ,-0.8383888721992296                 ,-0.8880693147604088                 ,-0.7268966591565272                 ,-0.2287482752307015                 ,0.32859000796231613
1.1471426191376037                  ,-0.5813947654872585                 ,-0.8389192765053259                 ,-0.8879797919850161                 ,                                    ,-0.23039069782739163                ,0.32864399896024765
1.1466162449145643                  ,-0.5812632112869127                 ,-0.8394496808114225                 ,-0.8878723646545446                 ,-0.7266360008235243                 ,-0.23215944955411558                ,0.32859000796231613
1.1460898706915248                  ,-0.5811436164133714                 ,-0.8399800851175188                 ,-0.8878007464342302                 ,-0.7263753424905214                 ,-0.23380187215080572                ,0.32859000796231613
1.1455634964684853                  ,-0.5810180426791751                 ,-0.8405988956458728                 ,-0.8877112236588373                 ,-0.7260774415396506                 ,-0.23544429474749584                ,0.3285360169643845
1.145037122245446                   ,-0.5808864884788293                 ,-0.8412177061742265                 ,-0.887639605438523                  ,                                    ,-0.23708671734418602                ,0.3284280261823542
1.1445436450670108                  ,-0.5807609131391387                 ,-0.8418365167025804                 ,-0.8875321781080515                 ,                                    ,-0.23860279025280662                ,0.3283200354003239
1.1440830649331801                  ,-0.5806293589387928                 ,-0.8424553272309343                 ,-0.8874605598877373                 ,-0.7257795405887798                 ,-0.24037154197953062                ,0.328266035616225
1.143589587754745                   ,-0.5805097640652516                 ,-0.8429857397938929                 ,-0.887388941667423                  ,-0.7255933474954764                 ,-0.24201396457622074                ,0.3282120446182935
1.1431290106936813                  ,-0.5803782098649058                 ,-0.8436045503222467                 ,-0.8873352280021873                 ,-0.7253326891624735                 ,-0.24353003748484134                ,0.32805005405216436
1.1427013306772222                  ,-0.5802586149913647                 ,-0.8442233608506007                 ,-0.887263609781873                  ,                                    ,-0.24517246008153148                ,0.32799606305423284
1.142273650660763                   ,-0.5801390201178234                 ,-0.8448421713789545                 ,-0.8872098961166373                 ,                                    ,-0.24681488267822163                ,0.32783408127427094
1.1418459706443036                  ,-0.5800134447781329                 ,-0.8454609819073083                 ,-0.887138277896323                  ,                                    ,-0.24845730527491178                ,0.3277260904922405
1.1413853905104727                  ,-0.579881890577787                  ,-0.8459029882480094                 ,-0.8870666596760085                 ,-0.7251092634493205                 ,-0.2500997278716019                 ,0.3275101089281798
1.1409906106113852                  ,-0.5797503363774411                 ,-0.8464334008109679                 ,-0.887012946010773                  ,-0.7248858377361674                 ,-0.25161580078022244                ,0.3274021181461495
1.1405958307122974                  ,-0.5796187821770953                 ,-0.8470522113393217                 ,-0.8869592323455372                 ,-0.7246624120230143                 ,-0.25325822337691256                ,0.3271861365820888
1.140168150695838                   ,-0.5794872279767493                 ,                                    ,-0.8868876141252229                 ,-0.7244762189297108                 ,-0.25490064597360274                ,0.32702414601595964
1.1397733707967503                  ,-0.5793496933102541                 ,                                    ,-0.8868339004599872                 ,                                    ,-0.25654306857029285                ,0.3268081644518989
1.1394114879422668                  ,-0.5792121586437589                 ,-0.8475826239022802                 ,-0.8867801867947515                 ,                                    ,-0.25805914147891335                ,0.3266461738857698
1.1390167080431788                  ,-0.5790806044434129                 ,-0.8482014344306341                 ,-0.8867264731295157                 ,-0.7242155605967081                 ,-0.2597015640756035                 ,0.3263762013237775
1.1386548251886954                  ,-0.5789430697769177                 ,-0.848820244958988                  ,-0.88667275946428                   ,                                    ,-0.26134398667229364                ,0.3261602197597168
1.1382929423342119                  ,-0.5788055351104223                 ,-0.8494390554873419                 ,-0.8866369503541229                 ,-0.7240293775014228                 ,-0.2629864092689838                 ,0.3258902471977245
1.1379968566417045                  ,-0.5786680020494213                 ,-0.8499694597934383                 ,-0.8865832366888869                 ,                                    ,-0.2643761324895348                 ,0.325620265849565
1.1376678739045925                  ,-0.5785364478490753                 ,-0.8505882703217922                 ,-0.88654742757873                   ,-0.7236942339326842                 ,-0.26589220539815533                ,0.32540428428550433
1.1373388911674804                  ,-0.5783989147880744                 ,-0.8512070808501462                 ,-0.8864758093584156                 ,                                    ,-0.26753462799484545                ,0.3251343117235121
1.1370099084303684                  ,-0.5782554012609238                 ,-0.8518258913784998                 ,-0.8864400002482584                 ,                                    ,-0.26892435121539643                ,0.3248643391615198
1.1367138227378608                  ,-0.5781118877337733                 ,-0.8524447019068537                 ,-0.8864041911381012                 ,                                    ,-0.2703140744359474                 ,0.3245403668154288
1.1364177370453532                  ,-0.5779743546727721                 ,-0.8530635124352078                 ,-0.8863862865830228                 ,                                    ,-0.27170379765649844                ,0.32432438525136803
1.1361216513528456                  ,-0.577818881818817                  ,-0.8536823229635617                 ,-0.886332572917787                  ,-0.7234335755996812                 ,-0.27309352087704936                ,0.32400041290527704
1.1357926686157336                  ,-0.5776693894310112                 ,-0.8543011334919154                 ,-0.8862967638076299                 ,                                    ,-0.2744832440976004                 ,0.32373044034328474
1.1355294799678304                  ,-0.5775198970432056                 ,-0.8550083502425267                 ,-0.8862788592525515                 ,                                    ,-0.2759993170062209                 ,0.32335247699926223
1.1352991914372985                  ,-0.5773823623767101                 ,-0.8555387628054852                 ,-0.8862609546974727                 ,-0.7232101498865281                 ,-0.27726271109673806                ,0.3230825044372699
1.1350360058621625                  ,-0.5772448293157092                 ,-0.8561575733338392                 ,-0.8862251455873156                 ,                                    ,-0.2786524343172891                 ,0.32270453230708007
1.1347728202870262                  ,-0.5771072946492137                 ,-0.8567763838621931                 ,-0.8861893364771584                 ,                                    ,-0.2799158284078062                 ,0.322380559960989
1.1345425317564943                  ,-0.5769637811220634                 ,-0.8573067881682894                 ,-0.8861714319220799                 ,-0.7230611994110926                 ,                                    ,0.3220025878307991
1.1343451402705669                  ,-0.5768322269217174                 ,-0.8579255986966433                 ,-0.8861356228119227                 ,-0.7228750063177894                 ,-0.2814319013164267                 ,0.32167861548470805
1.1340819546954308                  ,-0.5766946938607164                 ,-0.8585444092249973                 ,-0.8861535273670014                 ,-0.7226143379867683                 ,-0.28282162453697773                ,0.3213006433545182
1.1338516661648987                  ,-0.5765511803335658                 ,-0.8592516259756086                 ,-0.8861177182568442                 ,-0.7224281448934649                 ,-0.2842113683155645                 ,0.3209226800104956
1.1336542746789715                  ,-0.5764136472725648                 ,-0.8599588427262199                 ,-0.8860998137017656                 ,-0.7222419617981797                 ,-0.2856011120941512                 ,0.3204907168823742
1.133456883193044                   ,-0.5762880719328741                 ,-0.8606660594768312                 ,-0.8860819091466869                 ,-0.7220930113227445                 ,-0.28699085587273787                ,0.3201127535383515
1.1332594917071166                  ,-0.5761505388718731                 ,-0.8612848700051852                 ,-0.8860998137017656                 ,-0.721944060847309                  ,-0.28838059965132457                ,0.3196807904102302
1.1330621032939563                  ,-0.5760070253447226                 ,-0.861903680533539                  ,-0.8860819091466869                 ,-0.721720635134156                  ,-0.28951764405377217                ,0.3191948274980099
1.1328976119254002                  ,-0.575863511817572                  ,-0.8625224910618928                 ,-0.8860819091466869                 ,-0.7215344420408525                 ,-0.29090738783235887                ,0.31881685536782006
1.1327331205568443                  ,-0.5757199982904215                 ,-0.8631413015902468                 ,-0.8860640045916084                 ,-0.7213110163276995                 ,-0.29217078192287604                ,0.3183848922396987
                                    ,-0.5755824652294205                 ,-0.8637601121186006                 ,-0.8860640045916084                 ,-0.7211993084701319                 ,-0.29356052570146274                ,0.3180069201095088
1.1325686291882884                  ,-0.5754509110290745                 ,-0.8643789226469545                 ,-0.88604610003653                   ,-0.7209758827569789                 ,-0.29482391979197986                ,0.3175209659834558
1.1324370348643367                  ,-0.5753133779680736                 ,-0.8649977331753084                 ,-0.8860461000365298                 ,-0.7209014075192611                 ,-0.2959609641944274                 ,0.3170890028553344
1.132305440540385                   ,-0.5751758433015781                 ,-0.8656165437036623                 ,-0.8860461000365298                 ,-0.720677981806108                  ,-0.2972243582849445                 ,0.31660304872928147
1.1321409491718288                  ,-0.5750323297744278                 ,                                    ,-0.8860640045916084                 ,-0.7204917887128046                 ,-0.29848775237546166                ,0.31622507659909155
1.1319435607586685                  ,-0.5748768569204724                 ,-0.8662353542320161                 ,-0.8860640045916084                 ,-0.7203428382373691                 ,-0.2997511464659789                 ,0.31573912247303865
1.1318448665520884                  ,-0.5747333433933219                 ,-0.86685416476037                   ,-0.8860640045916084                 ,-0.7201194125242161                 ,-0.3008881908684264                 ,0.31536115034284873
1.1317461723455084                  ,-0.5745958103323209                 ,-0.8674729752887239                 ,-0.8860640045916084                 ,-0.7200449372864983                 ,-0.302025235270874                  ,0.3148751962167958
1.1316145810943237                  ,-0.5744582772713198                 ,-0.8680917858170777                 ,-0.8860819091466869                 ,-0.7198587541912133                 ,-0.30328862936139106                ,0.31438924209074287
1.1314500897257678                  ,-0.5743087832780198                 ,-0.8687105963454317                 ,-0.8860998137017654                 ,-0.7197098037157779                 ,-0.3044256737638386                 ,0.31384928818059105
1.1313513955191876                  ,-0.5741652697508693                 ,-0.8692410089083902                 ,-0.8860998137017656                 ,-0.7195608532403425                 ,-0.30556271816628616                ,0.31336333405453815
1.1312527013126075                  ,-0.574009796896914                  ,-0.8698598194367441                 ,-0.8860998137017656                 ,-0.7193374275271893                 ,-0.3066997625687337                 ,0.3128773799284852
1.1311540071060273                  ,-0.573860302903614                  ,-0.870478629965098                  ,-0.8860998137017656                 ,-0.7192629522894716                 ,-0.30771047784114747                ,0.3123374260183334
1.1310224158548428                  ,-0.5737167893764635                 ,-0.8710974404934518                 ,-0.8861177182568442                 ,-0.7190767691941864                 ,-0.30872119311356117                ,0.31185147189228046
1.1309566186928668                  ,-0.5735852351761176                 ,-0.8717162510218057                 ,-0.8861177182568442                 ,-0.7189650613366189                 ,-0.3097319083859749                 ,0.3113115179821287
1.1308579244862866                  ,-0.5734477021151165                 ,-0.8722466635847641                 ,-0.8861356228119227                 ,-0.7188533434810332                 ,-0.31086895278842247                ,0.31082556385607574
1.1307592302797067                  ,-0.5733041885879661                 ,-0.8728654741131181                 ,-0.8861714319220798                 ,-0.7186671603857481                 ,-0.31200599719087                   ,0.31028560994592397
1.1306605360731263                  ,-0.5731606750608155                 ,-0.8734842846414719                 ,-0.8861714319220798                 ,-0.7185926851480303                 ,-0.3130167124632838                 ,0.30979965581987107
1.1305618418665462                  ,-0.5730291208604698                 ,-0.8740146972044305                 ,-0.8861893364771584                 ,                                    ,-0.3139010986056637                 ,0.3092597019097193
1.1304960447045704                  ,-0.5728915877994686                 ,-0.8746335077327844                 ,-0.8862072410322369                 ,-0.7184809672924447                 ,-0.31491181387807743                ,0.30877374778366634
1.130397347425223                   ,-0.5727480742723181                 ,-0.8751639202957427                 ,-0.8862251455873156                 ,                                    ,-0.3159225291504912                 ,0.30823379387351457
1.1303315502632472                  ,-0.5726045607451675                 ,-0.8756943328587014                 ,-0.8862609546974727                 ,                                    ,-0.316806915292871                  ,0.3077478397474616
1.1302328529839                     ,-0.5724730065448217                 ,-0.8762247454216597                 ,-0.8862967638076299                 ,-0.7184064920547272                 ,-0.3178176305652848                 ,0.3071538948393783
1.1301341557045526                  ,-0.5723294930176712                 ,-0.8767551579846183                 ,-0.8863325729177869                 ,                                    ,-0.3187020167076647                 ,0.3066139409292265
1.1300683585425768                  ,-0.5722039176779805                 ,-0.8774623664783676                 ,-0.8863683820279442                 ,-0.7182947741991415                 ,-0.3195864028500446                 ,0.3060199960211432
1.1299696643359967                  ,-0.5720544252901748                 ,-0.8779043728190686                 ,-0.8863862865830228                 ,-0.7181830663415741                 ,-0.3204707889924245                 ,0.30542604232689263
1.129903867174021                   ,-0.5719168922291736                 ,-0.8786115813128178                 ,-0.8864400002482585                 ,                                    ,-0.3213551751348044                 ,0.30488608841674086
1.129838070012045                   ,-0.5717793575626784                 ,-0.8792303918411717                 ,-0.8864758093584157                 ,-0.7180713484859883                 ,-0.3222395612771842                 ,0.3042921347224903
1.1297722728500692                  ,-0.5716418228961831                 ,                                    ,-0.8865116184685727                 ,-0.7179596406284209                 ,-0.32299759773149456                ,0.303698189814407
1.1297064756880935                  ,-0.571504289835182                  ,-0.8797608044041303                 ,-0.8865295230236514                 ,                                    ,-0.32388198387387446                ,0.302996245338126
1.129673575570722                   ,-0.5713727356348361                 ,-0.8802912169670887                 ,-0.8865832366888872                 ,-0.7178479327708536                 ,-0.3247663700162544                 ,0.30240230043004274
1.1296406785261177                  ,-0.5712352025738351                 ,-0.8809100274954426                 ,-0.8866190457990443                 ,                                    ,-0.32539805678249506                ,0.30175435573786064
1.1296077814815133                  ,-0.5711096272341445                 ,-0.8814404400584012                 ,-0.8866906640193587                 ,-0.7177362249132859                 ,-0.3261560932368053                 ,0.30116041082977735
1.129574884436909                   ,-0.5709720941731434                 ,-0.8819708526213595                 ,-0.8867264731295158                 ,                                    ,-0.326787780003046                  ,0.3004584663534964
1.1295419873923047                  ,-0.5708345611121424                 ,-0.8825012651843182                 ,-0.8867801867947515                 ,                                    ,-0.3274194667692866                 ,0.2998645214454131
1.1295090903477003                  ,-0.5707149662386013                 ,-0.883120075712672                  ,-0.8868159959049087                 ,                                    ,-0.3280511535355273                 ,0.2991625769691322
1.1294761933030957                  ,-0.5705834120382554                 ,-0.8837388862410259                 ,-0.8868697095701442                 ,-0.7176245170557186                 ,-0.328682840301768                  ,0.2985686320610489
1.1294432962584915                  ,-0.57044587737176                   ,-0.8842692988039844                 ,-0.88692342323538                   ,-0.7175128091981512                 ,-0.3293145270680086                 ,0.2978666875847679
1.129410399213887                   ,-0.5703083427052648                 ,-0.8848881093323384                 ,-0.8869592323455372                 ,                                    ,-0.32994621383424927                ,0.2972187428925858
1.1293446020519113                  ,-0.5701648291781142                 ,-0.8855069198606921                 ,-0.8870129460107727                 ,-0.7174383339604334                 ,-0.3304515714704561                 ,0.29651679841630485
1.1293117019345398                  ,-0.5700213156509636                 ,-0.886125730389046                  ,-0.8870666596760085                 ,-0.7173266161048478                 ,-0.330956929106663                  ,0.29586885372412275
1.1292788018171684                  ,-0.5698778021238131                 ,-0.8867445409173998                 ,-0.8871203733412443                 ,                                    ,-0.3314622867428698                 ,0.29511291824991026
1.1292459016997969                  ,-0.5697522283896168                 ,-0.8872749534803585                 ,-0.8871561824514015                 ,-0.7172149082472802                 ,-0.33184129469100704                ,0.2944109825597966
1.1292459016997969                  ,-0.5696206741892709                 ,-0.8878937640087123                 ,-0.8872098961166373                 ,-0.7171404330095627                 ,-0.3322203231971801                 ,0.2937630378676145
1.1292459016997969                  ,-0.5695010793157297                 ,-0.8885125745370662                 ,-0.8872636097818729                 ,-0.7171032003897129                 ,-0.332725680833387                  ,0.293007102393402
1.1292130046551925                  ,-0.569369525115384                  ,-0.8891313850654201                 ,-0.8873173234471087                 ,                                    ,-0.3331046887815242                 ,0.2923591577012199
1.1292130046551925                  ,-0.5692439497756933                 ,-0.889750195593774                  ,-0.8873710371123444                 ,-0.7169914925321456                 ,-0.3334836967296615                 ,0.2916032222270074
1.129180107610588                   ,-0.5691183744360027                 ,-0.8903690061221279                 ,-0.8874247507775802                 ,-0.7168797746765598                 ,-0.33361004641773107                ,0.2909552775348253
1.1291472105659839                  ,-0.5690107388892662                 ,-0.8909878166504818                 ,-0.8874605598877373                 ,-0.7168052994388422                 ,-0.3338627252358345                 ,0.2901993420606128
1.1291143135213795                  ,-0.5688851635495755                 ,-0.8915182292134403                 ,-0.8875321781080515                 ,                                    ,-0.3342417331839717                 ,0.2895513973684307
1.129081416476775                   ,-0.5687715491421839                 ,-0.8921370397417941                 ,-0.8875858917732873                 ,                                    ,-0.3343680828720414                 ,0.28879546189421823
1.1290156193147993                  ,-0.5686698940615968                 ,-0.892755850270148                  ,-0.8876575099936016                 ,-0.7167680668189924                 ,                                    ,0.28809351741793726
1.1289827222701951                  ,-0.5685861771684697                 ,-0.8933746607985019                 ,-0.8877112236588374                 ,-0.7166563589614249                 ,                                    ,0.28733758194372483
1.1289498221528234                  ,-0.5685084407414922                 ,-0.8939934713268558                 ,-0.887764937324073                  ,                                    ,                                    ,0.28663563746744386
1.1288840249908476                  ,-0.5684546229681239                 ,-0.8945238838898142                 ,-0.8878186509893088                 ,-0.7165818837237073                 ,-0.3346207616901448                 ,0.28582570220913256
1.1288511248734763                  ,-0.5683948263341005                 ,-0.8951426944181681                 ,-0.887854460099466                  ,                                    ,-0.3347471113782144                 ,0.28512375773285165
1.1288511248734763                  ,-0.5683350297000771                 ,-0.895761504946522                  ,-0.8879081737647018                 ,-0.7165074084859896                 ,-0.3349997901963178                 ,0.28442182204273797
1.1288182247561047                  ,-0.5682692525999041                 ,-0.8963803154748758                 ,-0.8879439828748589                 ,-0.716395700628422                  ,-0.33512613988438744                ,0.28366588656852554
1.1287853277115005                  ,-0.5682214152926853                 ,-0.8969991260032297                 ,-0.8880156010951733                 ,-0.7163957006284221                 ,-0.33512613988438744                ,0.28290995109431305
1.1287524306668961                  ,-0.5681795568461218                 ,-0.8976179365315836                 ,-0.8880514102053303                 ,-0.7163212253907044                 ,-0.33512613988438744                ,0.28210002462216904
1.1287195336222917                  ,-0.5681436772602134                 ,-0.8982367470599375                 ,-0.8881230284256446                 ,-0.7162095075351188                 ,-0.33512613988438744                ,0.28139808893205537
1.1286866365776873                  ,-0.56810181881365                   ,                                    ,-0.8881767420908804                 ,-0.716135032297401                  ,-0.3349997901963178                 ,0.28053416267581255
1.128653739533083                   ,-0.5680599603670864                 ,                                    ,-0.8882483603111947                 ,                                    ,-0.33487344050824824                ,0.2797782272016001
1.128653739533083                   ,-0.5680181019205228                 ,                                    ,-0.8883020739764304                 ,                                    ,-0.33487344050824824                ,0.2789682919432888
1.1286537395330831                  ,-0.5679822223346145                 ,-0.8988555575882914                 ,-0.8883557876416661                 ,-0.7160605570596833                 ,-0.33487344050824824                ,0.27826635625317514
1.1285879454438743                  ,-0.5679403638880509                 ,-0.8994743681166453                 ,-0.8884095013069019                 ,                                    ,-0.3348734405082482                 ,0.27745642099486384
1.1285221513546655                  ,-0.5679104647682921                 ,-0.900093178644999                  ,-0.8884632149721376                 ,                                    ,-0.3347470908201786                 ,0.2767544853047502
1.1284892543100613                  ,-0.5678805656485333                 ,-0.9008003953956104                 ,-0.888534833192452                  ,-0.7159860818219657                 ,-0.3344944120020752                 ,0.2759445500464389
1.128456357265457                   ,-0.5678506665287744                 ,-0.9014192059239643                 ,-0.8885885468576876                 ,                                    ,-0.3343680828720414                 ,0.27518861457222643
1.128390560103481                   ,-0.5678207674090155                 ,-0.9020380164523182                 ,-0.8886601650780019                 ,-0.7158743639663799                 ,-0.3342417537420076                 ,0.27427069731805204
1.1283247629415052                  ,-0.5677968487554061                 ,-0.9026568269806721                 ,-0.8887138787432377                 ,-0.7158743639663799                 ,-0.3339890749239041                 ,0.27346076205974074
1.1282589657795294                  ,-0.5677789089624521                 ,-0.903275637509026                  ,-0.888785496963552                  ,-0.7157626461107942                 ,-0.3338627252358345                 ,0.2725968358034979
1.1282260656621579                  ,-0.5677609691694978                 ,-0.9038944480373798                 ,-0.8888392106287877                 ,-0.7156881708730767                 ,-0.33348371728769727                ,0.27184090032928543
1.1281931655447865                  ,-0.5677430293765436                 ,-0.9044248606003383                 ,-0.888910828849102                  ,-0.7156136956353588                 ,-0.33323103846959384                ,0.27103096507097413
1.1281273683828106                  ,-0.5677250895835896                 ,-0.9051320773509497                 ,-0.8889645425143378                 ,                                    ,-0.33272568083338705                ,0.2702210298126629
1.1280615712208348                  ,-0.5677071497906353                 ,-0.9057508878793036                 ,-0.8890182561795735                 ,-0.7156136956353589                 ,-0.3324730020152836                 ,0.2694110945543516
1.127995774058859                   ,-0.5676951904638307                 ,-0.9063696984076575                 ,-0.8890898743998876                 ,-0.7154647351619053                 ,-0.33196764437907667                ,0.2686011592960403
1.1279299768968831                  ,-0.5676712718102213                 ,-0.9069885089360114                 ,-0.8891614926202019                 ,-0.7153902599241876                 ,-0.3315886158729036                 ,0.2677912328238962
1.1278641797349074                  ,-0.5676593108779223                 ,-0.9076073194643652                 ,-0.8892152062854377                 ,-0.7153530173063196                 ,-0.3310832582366968                 ,0.2669273065676534
1.127831282690303                   ,-0.5676413710849681                 ,-0.9083145362149765                 ,-0.8892868245057521                 ,                                    ,-0.3304515714704561                 ,0.2661173713093421
1.1277983856456988                  ,-0.5676413710849681                 ,-0.9089333467433304                 ,-0.8893405381709877                 ,-0.7152785420686019                 ,-0.33007254296428307                ,0.26519945405516776
1.1277325884837228                  ,-0.5676294101526692                 ,-0.9095521572716843                 ,-0.8893942518362234                 ,                                    ,-0.3294408561980424                 ,0.26438951879685646
1.1276996914391184                  ,-0.5676294101526692                 ,-0.9101709760569002                 ,-0.8894479655014592                 ,-0.7152040668308842                 ,-0.3290618276918694                 ,0.2634715927565148
1.1276009941597713                  ,-0.5676174508258645                 ,-0.9108781928075116                 ,-0.8895195837217735                 ,-0.7150923489752985                 ,-0.3284301409256287                 ,0.2626616574982036
1.1275351969977954                  ,-0.5676174508258645                 ,-0.9115854095581228                 ,-0.8895732973870092                 ,-0.7150551063574305                 ,-0.32767210447131845                ,0.2617437314578619
1.1274364997184483                  ,-0.5676054898935655                 ,                                    ,-0.889627011052245                  ,-0.7150551063574306                 ,-0.3270404177050778                 ,0.2609337961995506
1.127337802439101                   ,-0.5676114703597149                 ,-0.9122042200864767                 ,-0.8896807247174807                 ,-0.7149433885018449                 ,-0.3264087309388371                 ,0.260015870159209
1.1272391051597537                  ,-0.5676114703597149                 ,-0.9129114368370881                 ,-0.8897344383827165                 ,-0.714868913264127                  ,-0.32577704417259645                ,0.25915194390296614
1.1271733079977777                  ,-0.5676174508258645                 ,-0.9136186535876994                 ,-0.8897702474928737                 ,-0.7147944280283912                 ,-0.3250190077182862                 ,0.2582880176467233
1.1270746137911976                  ,-0.567611470359715                  ,-0.9143258703383108                 ,-0.8898239611581092                 ,-0.7147944280283912                 ,-0.3242609712639759                 ,0.257478082388412
1.1270088166292218                  ,-0.5676174508258645                 ,-0.9149446891235268                 ,-0.889877674823345                  ,-0.7147944280283912                 ,-0.3233766056796318                 ,0.25661415613216926
1.1269101224226417                  ,-0.567611470359715                  ,-0.9156519058741381                 ,-0.8899313884885808                 ,                                    ,-0.32261856922532145                ,0.2557502298759264
1.1268114282160615                  ,-0.567611470359715                  ,-0.9163591226247495                 ,-0.8900030067088952                 ,                                    ,-0.32173420364097743                ,0.2549403034037824
1.1266798338921098                  ,-0.5676054898935655                 ,-0.9169779414099654                 ,-0.8900567203741307                 ,-0.7147571854105231                 ,-0.32097616718666716                ,0.25402237736344074
1.126548239568158                   ,-0.5676114703597149                 ,-0.9175967601951812                 ,-0.8901283385944452                 ,                                    ,-0.32009178104428726                ,0.2532124508912967
1.1264166452442064                  ,-0.5676174508258645                 ,-0.9182155789803973                 ,-0.8901820522596808                 ,                                    ,-0.3192074154599432                 ,0.25229452485095505
1.1263179479648593                  ,-0.567623431292014                  ,-0.9189227957310087                 ,-0.8902357659249166                 ,-0.7147199427926553                 ,-0.31832304987559906                ,0.25148459837881104
1.1261205564789316                  ,-0.5676174508258645                 ,-0.91963001248162                   ,-0.8903073841452308                 ,-0.7147199427926552                 ,-0.317438684291255                  ,0.25056667233846946
1.1260218591995845                  ,-0.567611470359715                  ,-0.9202488312668358                 ,-0.8903790023655452                 ,-0.7146454575569193                 ,-0.31630161933077167                ,0.2497027460822266
1.1258573678310284                  ,-0.567623431292014                  ,-0.9208676500520518                 ,-0.890432716030781                  ,-0.7145709823192017                 ,-0.3152909040583579                 ,0.24878482004188499
1.1257257735070767                  ,-0.5676353922243129                 ,-0.9214864688372678                 ,-0.8904864296960168                 ,                                    ,-0.3142801887859442                 ,0.24792089378564217
1.1255612821385208                  ,-0.567635392224313                  ,-0.9221052876224838                 ,-0.8905401433612523                 ,-0.7146082249370695                 ,-0.3131431238254609                 ,0.2470029765314678
1.1253967907699647                  ,-0.567647353156612                  ,                                    ,-0.8905938570264881                 ,-0.7145709823192017                 ,-0.3122587582411168                 ,0.24613905027522504
1.1252322994014088                  ,-0.567647353156612                  ,-0.9227241064076996                 ,-0.8906475706917238                 ,-0.7144220318437662                 ,-0.3112480429687031                 ,0.2452211330210506
1.125067808032853                   ,-0.5676533336227613                 ,-0.9232545189706581                 ,-0.8907012843569596                 ,-0.7143475466080303                 ,-0.3101109780082198                 ,0.244303206980709
1.1248704165469254                  ,-0.5676533336227613                 ,-0.9238733377558741                 ,-0.8907729025772738                 ,-0.7142358287524446                 ,-0.30897391304773647                ,0.24338528972653464
1.124673025060998                   ,-0.5676652945550603                 ,-0.9244921565410901                 ,-0.890808711687431                  ,-0.7142358287524446                 ,-0.30771051895721935                ,0.24246737247236028
1.124442733457699                   ,-0.5676712750212097                 ,-0.9251109753263062                 ,-0.8908624253526668                 ,                                    ,-0.30669980368480565                ,0.24160344621611746
1.1242124449271673                  ,-0.5676832343480145                 ,-0.9257297941115219                 ,-0.8909161390179026                 ,-0.7141613435167087                 ,-0.30543640959428847                ,0.2406855289619431
1.123949256279264                   ,-0.5676951952803134                 ,-0.926348612896738                  ,-0.8909698526831381                 ,-0.7140868582809727                 ,-0.30429934463380515                ,0.2398216027057003
                                    ,-0.5677071546071182                 ,-0.926967431681954                  ,-0.8910056617932953                 ,                                    ,-0.303035950543288                  ,0.2389036854515259
1.1236860676313605                  ,-0.5677250944000722                 ,-0.9275862504671699                 ,-0.8910772800136096                 ,-0.7140496156631048                 ,-0.3017725564527709                 ,0.23809375019321466
1.1234228789834573                  ,-0.5677370537268769                 ,-0.9282050692523858                 ,-0.8911309936788454                 ,                                    ,-0.3005091623622538                 ,0.23717583293904027
1.123159690335554                   ,-0.5677549935198312                 ,-0.9288238880376017                 ,-0.8911847073440811                 ,-0.7139751304273689                 ,-0.2991194391417028                 ,0.23631190668279742
1.1228965016876509                  ,                                    ,-0.9294427068228178                 ,-0.8912384210093168                 ,-0.713900645191633                  ,-0.2978560450511857                 ,0.2353939894286231
